relative_path,size_bytes
mature_robustness_runs/mature_latest/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77181
mature_robustness_runs/mature_latest/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,88126
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_point_clark_west.csv,6593
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_point_dm.csv,81930
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_revision_clark_west.csv,6856
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_revision_dm.csv,83771
mature_robustness_runs/mature_latest/evidence_dir/journal_evidence_summary.md,9199
mature_robustness_runs/mature_latest/evidence_dir/manifest.json,10807
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13776
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14569
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_proxy_point.csv,11689
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_proxy_revision.csv,13719
mature_robustness_runs/mature_latest/evidence_dir/release_mechanism_analysis.csv,20239
mature_robustness_runs/mature_latest/evidence_dir/revision_magnitude_bins.csv,31123
mature_robustness_runs/mature_latest/evidence_dir/revision_threshold_diagnostics.csv,25098
mature_robustness_runs/mature_latest/evidence_dir/series_coverage_audit.csv,2593
mature_robustness_runs/mature_latest/evidence_dir/target_coverage_audit.csv,1501
mature_robustness_runs/mature_latest/report_dir/convergence_diagnostics.csv,19370
mature_robustness_runs/mature_latest/report_dir/data_coverage_summary.csv,1052
mature_robustness_runs/mature_latest/report_dir/figures/exact_minus_pseudo_point_gaps.png,98915
mature_robustness_runs/mature_latest/report_dir/figures/point_rmse_by_model_exact.png,125094
mature_robustness_runs/mature_latest/report_dir/figures/point_rmse_by_model_pseudo.png,119109
mature_robustness_runs/mature_latest/report_dir/figures/revision_rmse_by_model_exact.png,100023
mature_robustness_runs/mature_latest/report_dir/headline_exact_vs_pseudo.csv,2837
mature_robustness_runs/mature_latest/report_dir/headline_point_results.csv,1013
mature_robustness_runs/mature_latest/report_dir/headline_revision_exact_vs_pseudo.csv,3065
mature_robustness_runs/mature_latest/report_dir/headline_revision_results.csv,1338
mature_robustness_runs/mature_latest/report_dir/journal_results_draft.md,18904
mature_robustness_runs/mature_latest/report_dir/latex_tables.tex,7204
mature_robustness_runs/mature_latest/report_dir/manifest.json,6723
mature_robustness_runs/mature_latest/report_dir/point_metrics_full.csv,12552
mature_robustness_runs/mature_latest/report_dir/revision_metrics_full.csv,13347
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_point.csv,78515
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_point_winners.csv,5485
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_revision.csv,82004
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_revision_winners.csv,6688
mature_robustness_runs/mature_latest/report_dir/winner_stability.csv,2389
mature_robustness_runs/mature_latest/run_dir/exact_pseudo_point_gaps.csv,2892
mature_robustness_runs/mature_latest/run_dir/exact_pseudo_revision_gaps.csv,3114
mature_robustness_runs/mature_latest/run_dir/failures.csv,1
mature_robustness_runs/mature_latest/run_dir/forecast_results.csv,1310733
mature_robustness_runs/mature_latest/run_dir/gdp_release_calendar_used.csv,304585
mature_robustness_runs/mature_latest/run_dir/metrics_summary.csv,12802
mature_robustness_runs/mature_latest/run_dir/revision_forecast_results.csv,1441502
mature_robustness_runs/mature_latest/run_dir/revision_metrics_summary.csv,13568
mature_robustness_runs/mature_latest/run_dir/run_summary.md,51421
mature_robustness_runs/mature_latest/run_dir/state_space_covariance_records.csv,5522375
mature_robustness_runs/mature_latest/variance_dir/covariance_matrix_audit.csv,3234
mature_robustness_runs/mature_latest/variance_dir/manifest.json,2055
mature_robustness_runs/mature_latest/variance_dir/variance_audit_summary.md,17592
mature_robustness_runs/mature_latest/variance_dir/variance_point_audit.csv,9962
mature_robustness_runs/mature_latest/variance_dir/variance_revision_audit.csv,10651
runs/exact_pseudo_backtest_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88513
runs/exact_pseudo_backtest_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91141
runs/exact_pseudo_backtest_max_iter100/evidence_dir/calendar_audit.csv,313
runs/exact_pseudo_backtest_max_iter100/evidence_dir/common_sample_spf_point.csv,7945
runs/exact_pseudo_backtest_max_iter100/evidence_dir/common_sample_spf_revision.csv,8442
runs/exact_pseudo_backtest_max_iter100/evidence_dir/cumulative_loss_point.csv,3151684
runs/exact_pseudo_backtest_max_iter100/evidence_dir/cumulative_loss_revision.csv,3337949
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_point_metrics.csv,12621
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_point_records.csv,1992373
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_revision_metrics.csv,13035
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_revision_records.csv,2041148
runs/exact_pseudo_backtest_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
runs/exact_pseudo_backtest_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
runs/exact_pseudo_backtest_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77127
runs/exact_pseudo_backtest_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,90569
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6586
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,81933
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6827
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83834
runs/exact_pseudo_backtest_max_iter100/evidence_dir/journal_evidence_summary.md,9175
runs/exact_pseudo_backtest_max_iter100/evidence_dir/manifest.json,10373
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13826
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14592
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11689
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13639
runs/exact_pseudo_backtest_max_iter100/evidence_dir/release_mechanism_analysis.csv,20239
runs/exact_pseudo_backtest_max_iter100/evidence_dir/revision_magnitude_bins.csv,31207
runs/exact_pseudo_backtest_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,24803
runs/exact_pseudo_backtest_max_iter100/evidence_dir/series_coverage_audit.csv,2593
runs/exact_pseudo_backtest_max_iter100/evidence_dir/target_coverage_audit.csv,1501
runs/exact_pseudo_backtest_max_iter100/report_dir/convergence_diagnostics.csv,19238
runs/exact_pseudo_backtest_max_iter100/report_dir/data_coverage_summary.csv,1038
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98835
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,123992
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,123559
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,98512
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2835
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_point_results.csv,1013
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3066
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_revision_results.csv,1316
runs/exact_pseudo_backtest_max_iter100/report_dir/journal_results_draft.md,18966
runs/exact_pseudo_backtest_max_iter100/report_dir/latex_tables.tex,7258
runs/exact_pseudo_backtest_max_iter100/report_dir/manifest.json,6429
runs/exact_pseudo_backtest_max_iter100/report_dir/point_metrics_full.csv,12565
runs/exact_pseudo_backtest_max_iter100/report_dir/revision_metrics_full.csv,13224
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_point.csv,78356
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_point_winners.csv,5597
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_revision.csv,81715
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6621
runs/exact_pseudo_backtest_max_iter100/report_dir/winner_stability.csv,2409
runs/exact_pseudo_backtest_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2897
runs/exact_pseudo_backtest_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3109
runs/exact_pseudo_backtest_max_iter100/run_dir/failures.csv,1
runs/exact_pseudo_backtest_max_iter100/run_dir/forecast_results.csv,1311023
runs/exact_pseudo_backtest_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
runs/exact_pseudo_backtest_max_iter100/run_dir/metrics_summary.csv,12789
runs/exact_pseudo_backtest_max_iter100/run_dir/revision_forecast_results.csv,1433901
runs/exact_pseudo_backtest_max_iter100/run_dir/revision_metrics_summary.csv,13471
runs/exact_pseudo_backtest_max_iter100/run_dir/run_summary.md,51421
runs/exact_pseudo_backtest_max_iter100/run_dir/state_space_covariance_records.csv,5517914
runs/exact_pseudo_backtest_max_iter100/variance_dir/covariance_matrix_audit.csv,3236
runs/exact_pseudo_backtest_max_iter100/variance_dir/manifest.json,1957
runs/exact_pseudo_backtest_max_iter100/variance_dir/variance_audit_summary.md,17592
runs/exact_pseudo_backtest_max_iter100/variance_dir/variance_point_audit.csv,9959
runs/exact_pseudo_backtest_max_iter100/variance_dir/variance_revision_audit.csv,10668
runs/exact_pseudo_backtest_max_iter50/evidence_dir/bootstrap_loss_difference_point.csv,88531
runs/exact_pseudo_backtest_max_iter50/evidence_dir/bootstrap_loss_difference_revision.csv,91124
runs/exact_pseudo_backtest_max_iter50/evidence_dir/calendar_audit.csv,313
runs/exact_pseudo_backtest_max_iter50/evidence_dir/common_sample_spf_point.csv,7948
runs/exact_pseudo_backtest_max_iter50/evidence_dir/common_sample_spf_revision.csv,8437
runs/exact_pseudo_backtest_max_iter50/evidence_dir/cumulative_loss_point.csv,3151629
runs/exact_pseudo_backtest_max_iter50/evidence_dir/cumulative_loss_revision.csv,3337836
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_point_metrics.csv,12617
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_point_records.csv,1992295
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_revision_metrics.csv,13025
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_revision_records.csv,2041094
runs/exact_pseudo_backtest_max_iter50/evidence_dir/external_benchmark_coverage.csv,10951
runs/exact_pseudo_backtest_max_iter50/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
runs/exact_pseudo_backtest_max_iter50/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77095
runs/exact_pseudo_backtest_max_iter50/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,90546
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_point_clark_west.csv,6590
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_point_dm.csv,81944
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_revision_clark_west.csv,6824
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_revision_dm.csv,83811
runs/exact_pseudo_backtest_max_iter50/evidence_dir/journal_evidence_summary.md,9174
runs/exact_pseudo_backtest_max_iter50/evidence_dir/manifest.json,10342
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13811
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14607
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_proxy_point.csv,11688
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_proxy_revision.csv,13648
runs/exact_pseudo_backtest_max_iter50/evidence_dir/release_mechanism_analysis.csv,20221
runs/exact_pseudo_backtest_max_iter50/evidence_dir/revision_magnitude_bins.csv,31209
runs/exact_pseudo_backtest_max_iter50/evidence_dir/revision_threshold_diagnostics.csv,24798
runs/exact_pseudo_backtest_max_iter50/evidence_dir/series_coverage_audit.csv,2593
runs/exact_pseudo_backtest_max_iter50/evidence_dir/target_coverage_audit.csv,1501
runs/exact_pseudo_backtest_max_iter50/report_dir/convergence_diagnostics.csv,19349
runs/exact_pseudo_backtest_max_iter50/report_dir/data_coverage_summary.csv,1037
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/exact_minus_pseudo_point_gaps.png,98885
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/point_rmse_by_model_exact.png,113746
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/point_rmse_by_model_pseudo.png,113265
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/revision_rmse_by_model_exact.png,93965
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_exact_vs_pseudo.csv,2839
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_point_results.csv,1013
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_revision_exact_vs_pseudo.csv,3070
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_revision_results.csv,1316
runs/exact_pseudo_backtest_max_iter50/report_dir/journal_results_draft.md,18964
runs/exact_pseudo_backtest_max_iter50/report_dir/latex_tables.tex,7258
runs/exact_pseudo_backtest_max_iter50/report_dir/manifest.json,6408
runs/exact_pseudo_backtest_max_iter50/report_dir/point_metrics_full.csv,12577
runs/exact_pseudo_backtest_max_iter50/report_dir/revision_metrics_full.csv,13312
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_point.csv,78778
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_point_winners.csv,5599
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_revision.csv,82225
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_revision_winners.csv,6644
runs/exact_pseudo_backtest_max_iter50/report_dir/winner_stability.csv,2409
runs/exact_pseudo_backtest_max_iter50/run_dir/exact_pseudo_point_gaps.csv,2896
runs/exact_pseudo_backtest_max_iter50/run_dir/exact_pseudo_revision_gaps.csv,3114
runs/exact_pseudo_backtest_max_iter50/run_dir/failures.csv,1
runs/exact_pseudo_backtest_max_iter50/run_dir/forecast_results.csv,1311353
runs/exact_pseudo_backtest_max_iter50/run_dir/gdp_release_calendar_used.csv,304585
runs/exact_pseudo_backtest_max_iter50/run_dir/metrics_summary.csv,12901
runs/exact_pseudo_backtest_max_iter50/run_dir/revision_forecast_results.csv,1434231
runs/exact_pseudo_backtest_max_iter50/run_dir/revision_metrics_summary.csv,13659
runs/exact_pseudo_backtest_max_iter50/run_dir/run_summary.md,51420
runs/exact_pseudo_backtest_max_iter50/run_dir/state_space_covariance_records.csv,5519768
runs/exact_pseudo_backtest_max_iter50/variance_dir/covariance_matrix_audit.csv,3234
runs/exact_pseudo_backtest_max_iter50/variance_dir/manifest.json,1950
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_audit_summary.md,17592
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_point_audit.csv,9952
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_revision_audit.csv,10665
